Date,Price
21 Dec 2024,7999
22 Dec 2024,7999
23 Dec 2024,7999
24 Dec 2024,7999
25 Dec 2024,7999
26 Dec 2024,7999
27 Dec 2024,7999
28 Dec 2024,7999
29 Dec 2024,7999
30 Dec 2024,7999
31 Dec 2024,7999
01 Jan 2025,7999
02 Jan 2025,7999
03 Jan 2025,7999
04 Jan 2025,7999
05 Jan 2025,7999
06 Jan 2025,7999
07 Jan 2025,7999
08 Jan 2025,7999
09 Jan 2025,7999
10 Jan 2025,7999
11 Jan 2025,7999
12 Jan 2025,7999
13 Jan 2025,7999
14 Jan 2025,7999
15 Jan 2025,7999
16 Jan 2025,7999
17 Jan 2025,7999
18 Jan 2025,7999
19 Jan 2025,7999
20 Jan 2025,7999
21 Jan 2025,7999
22 Jan 2025,7999
23 Jan 2025,7999
24 Jan 2025,7999
25 Jan 2025,7999
26 Jan 2025,7999
27 Jan 2025,7999
28 Jan 2025,7999
29 Jan 2025,7999
30 Jan 2025,7999
31 Jan 2025,7999
01 Feb 2025,7999
02 Feb 2025,7999
03 Feb 2025,7999
04 Feb 2025,7999
05 Feb 2025,7999
06 Feb 2025,7999
07 Feb 2025,7999
08 Feb 2025,7999
09 Feb 2025,7999
10 Feb 2025,7999
11 Feb 2025,7999
12 Feb 2025,7999
13 Feb 2025,7999
14 Feb 2025,7999
15 Feb 2025,7999
16 Feb 2025,7999
17 Feb 2025,7999
18 Feb 2025,7999
19 Feb 2025,7999
20 Feb 2025,7999
21 Feb 2025,7999
22 Feb 2025,7999
23 Feb 2025,7999
24 Feb 2025,7999
25 Feb 2025,7999
26 Feb 2025,7999
27 Feb 2025,7999
28 Feb 2025,7999
01 Mar 2025,7999
02 Mar 2025,7999
03 Mar 2025,7999
04 Mar 2025,7999
05 Mar 2025,7999
06 Mar 2025,7999
07 Mar 2025,7999
08 Mar 2025,7999
09 Mar 2025,7999
10 Mar 2025,7999
11 Mar 2025,7999
12 Mar 2025,7999
13 Mar 2025,7999
14 Mar 2025,7999
15 Mar 2025,7999
16 Mar 2025,7999
17 Mar 2025,7999
18 Mar 2025,7999
19 Mar 2025,7999
20 Mar 2025,7999
21 Mar 2025,7999
22 Mar 2025,7999
23 Mar 2025,7999
24 Mar 2025,7999
25 Mar 2025,7999
26 Mar 2025,7999
27 Mar 2025,7999
28 Mar 2025,7999
29 Mar 2025,7999
30 Mar 2025,7999
31 Mar 2025,7999
01 Apr 2025,7999
02 Apr 2025,7999
03 Apr 2025,7999
04 Apr 2025,7999
05 Apr 2025,7999
06 Apr 2025,7999
07 Apr 2025,7999
08 Apr 2025,7999
09 Apr 2025,7999
10 Apr 2025,7999
11 Apr 2025,7999
12 Apr 2025,7999
13 Apr 2025,7999
14 Apr 2025,7999
15 Apr 2025,7999
16 Apr 2025,7999
17 Apr 2025,7999
18 Apr 2025,7999
19 Apr 2025,7999
20 Apr 2025,7999
21 Apr 2025,7999
22 Apr 2025,7999
23 Apr 2025,7999
24 Apr 2025,7999
25 Apr 2025,7999
26 Apr 2025,7999
27 Apr 2025,7999
28 Apr 2025,7999
29 Apr 2025,7999
30 Apr 2025,7999
01 May 2025,7999
02 May 2025,7999
03 May 2025,7999
04 May 2025,7999
05 May 2025,7999
06 May 2025,7999
07 May 2025,7999
08 May 2025,7999
09 May 2025,7999
10 May 2025,7999
11 May 2025,5499
12 May 2025,5499
13 May 2025,5499
14 May 2025,5499
15 May 2025,5499
16 May 2025,5499
17 May 2025,5499
18 May 2025,5499
19 May 2025,5499
20 May 2025,5499
21 May 2025,5499
22 May 2025,5499
23 May 2025,5499
24 May 2025,5499
25 May 2025,5499
26 May 2025,5499
27 May 2025,5499
28 May 2025,5499
29 May 2025,5499
30 May 2025,5499
31 May 2025,5499
01 Jun 2025,5499
02 Jun 2025,5499
03 Jun 2025,5499
04 Jun 2025,5499
05 Jun 2025,5499
06 Jun 2025,5499
07 Jun 2025,5499
08 Jun 2025,5499
09 Jun 2025,5499
10 Jun 2025,5499
11 Jun 2025,5499
12 Jun 2025,5499
13 Jun 2025,5499
14 Jun 2025,5499
15 Jun 2025,5499
16 Jun 2025,5499
17 Jun 2025,5499
18 Jun 2025,5499
19 Jun 2025,5499
20 Jun 2025,5499
21 Jun 2025,5499
22 Jun 2025,5499
23 Jun 2025,5499
24 Jun 2025,5499
25 Jun 2025,5499
26 Jun 2025,5499
27 Jun 2025,5499
28 Jun 2025,5499
29 Jun 2025,5499
30 Jun 2025,5499
01 Jul 2025,5499
02 Jul 2025,5499
03 Jul 2025,5499
04 Jul 2025,5499
05 Jul 2025,5499
06 Jul 2025,5499
07 Jul 2025,5499
08 Jul 2025,5499
09 Jul 2025,5499
10 Jul 2025,5499
11 Jul 2025,5499
12 Jul 2025,5499
13 Jul 2025,4919
14 Jul 2025,4919
15 Jul 2025,4919
16 Jul 2025,4919
17 Jul 2025,4919
18 Jul 2025,4919
19 Jul 2025,4919
20 Jul 2025,4919
21 Jul 2025,4919
22 Jul 2025,4919
23 Jul 2025,4919
24 Jul 2025,4919
25 Jul 2025,4919
26 Jul 2025,4919
27 Jul 2025,4919
28 Jul 2025,4919
29 Jul 2025,4919
30 Jul 2025,4919
31 Jul 2025,4919
01 Aug 2025,4919
02 Aug 2025,4919
